"User","Location","Role","Effective","Obsolete","Right Type (Tab)","Right Group (Description)","Right Action","RightID","Access"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Exhibit Log Report","","6975","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Exhibit Report","","20000430","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Fee by Fee Schedule Report","","7476","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Fee Category and Fee Code Report","","472","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Fee Schedule Listing","","475","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Fees Receivables Report","","6634","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Filing Statistics Report","","6611","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Financial Category, Fee Schedule, and Code Report","","473","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run GASB 34 Report","","7020","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Guardianship Audit Report","","7474","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Hearing Activity Report","","7194","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Hearing Management Report","","7260","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Individual Trust Detail Report","","7528","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Initial Attorney Appointments Report","","7536","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Inmate Court Hearings Report","","500132","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Inmate Report","","7483","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Interpreter Statistics Report","","7039","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Interpreters Required Report","","7035","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Investment D/W Summary Report","","6263","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Investment Maturity Report","","1000024","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Judgment Abstract Report","","6652","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Judgment Activity Report","","7210","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Judicial Assignment Report","","6741","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Judicial Pending Assignments","","6848","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Juvenile Review Report","","6777","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Local Reports","","7468","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Magistrate Pending Assignments","","7376","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Money in Escrow Report","","930","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Offense Codes Report","","6655","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Officer Listing Report","","7333","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Outstanding Warrants Report","","6266","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Overdue Time Standards Event Listing","","7077","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Parties By Flag Report","","6267","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Parties Exempt From Tender Holds Report","","1000030","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Pay/Appear Past Due Report","","6822","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Payment Plan Activity Report","","7132","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Payment Report","","8453","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Payments Received Report","","484","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Pending Cases Report","","6268","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Pending TRN/TRS Report","","20000440","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Placement Data Report","","7480","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Pretrial Release Interview Report","","7615","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Pro Se Report","","7183","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Protection Order Activity and Outstanding Orders Report","","20000479","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Queue Status Report","","6859","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Receipt Journal Report","","6640","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Registries of the Court Annual Report","","7520","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Registry Accounts with Expected Disbursement Dates Report","","6812","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Registry and Trust Account Journal Report","","6646","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Registry and Trust Transaction Report Report","","7492","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Registry Trust Account with Balance Report","","6635","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Resource Allocation Report","","7044","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Resource Report","","6638","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Service Event Report","","7334","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Text Message Status Report","","20000553","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run the Cases without Case Plans Report","","20000508","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Time Standards Tickler Report","","6873","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Transaction Listing Report","","7011","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Transaction Overpayment Listing Report","","7409","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Trust Account Journal Report","","6623","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Trust Disbursement Report","","7527","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Trust Owners Account Listing","","7495","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Unfinished Cases Report","","6271","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Unoccurred Hearings Report","","7085","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Unpaid Invoices Report","","6740","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Voter Status Report","","7529","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Warrants Activity and Outstanding Warrants","","6800","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Warrants Within Date Range Report","","6273","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Run Workflow Employee Standards Report","","7090","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Reports","Texas: Run Texas Mental Health Judgment and Sentence Report","","7716","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Calendar Groups","","6287","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Calendars","","6281","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Court Reporter Staff","","7278","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Court Staff","","7551","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Equipment","","1013","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Hearing Locations","","6478","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Hearing Session Types","","7136","Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Judge Assignment Configuration","","6854","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Judge Conflict Reasons","","8590","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Judge Pool Path Assignment","","7232","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Judicial Officers","","1011","Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Magistrate Assignment Configuration","","7310","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Magistrates","","7309","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain On Deck Court Session File Path","","7375","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Resource Groups","","8613","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Resource Types","","1010","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Rotation Assignments","","8611","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Session Templates","","8614","Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain SessionSync Configuration","","7712","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Unavailability Reasons","","6280","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","Maintain Unavailability Resource","","6530","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","View Calendar","","557","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Codes","View Resource Schedule","","6477","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Access On Deck Court Display","","7374","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Court Sessions","View","6470","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Court Sessions","Add","6469","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Court Sessions","Modify","6471","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Court Sessions","Delete","6472","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Judicial Officer Search","Add","7736","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Maintain Overbooking Limit","","7227","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Override Unavailable Time","","6458","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Print Resource Letters","","700023","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Reorder Hearings Always","","7133","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Reorder Hearings Before Final","","7134","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Run Find and Replace Court Session Resources","","20000435","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Run Session Builder","","20000470","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Select Court Session Sort Order","","6868","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Set Committal Hearings","","6995","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Unavailability Time","View","6474","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Unavailability Time","Add","6473","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Unavailability Time","Modify","6475","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","Unavailability Time","Delete","6476","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Sched. Data","View Only Present and Past Sessions","","8188","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Access User Queue Creation Utility","","8189","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Launch Task Management Widget","","8154","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Manual Tasks","","7858","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Note Type Code","","8771","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Task Queue","","7857","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Task Queue Groups","","8191","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Task Queue Paths","","8485","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Task Type","","8782","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Maintain Transaction Status","","7869","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Note Type on Task Manager Tasks","View","1200018","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Note Type on Task Manager Tasks","Add","1200019","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","Note Type on Task Manager Tasks","Modify","1200020","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","View Create Task Menu","","7883","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Task Management","View Task Management Tab","","8155","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Appellate Case Time Standards Data","View","8252","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Appellate Case Time Track","Add","8363","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Appellate Case Time Track","Modify","8365","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Appellate Case Time Track","Delete","8364","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Civil Case Time Standards Data","View","6904","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Civil Case Time Track","Add","6916","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Civil Case Time Track","Modify","6917","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Civil Case Time Track","Delete","7810","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Criminal Case Time Standards Data","View","6903","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Criminal Case Time Track","Add","6886","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Criminal Case Time Track","Modify","6887","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Criminal Case Time Track","Delete","7811","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Family Case Time Standards Data","View","6905","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Family Case Time Track","Add","6918","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Family Case Time Track","Modify","6919","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Family Case Time Track","Delete","7812","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Appellate Case Time Standards","Add","8366","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Appellate Case Time Standards","Modify","8368","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Appellate Case Time Standards","Delete","8367","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Civil Case Time Standards","Add","6922","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Civil Case Time Standards","Modify","6924","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Civil Case Time Standards","Delete","6923","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Criminal Case Time Standards","Add","6888","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Criminal Case Time Standards","Modify","6890","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Criminal Case Time Standards","Delete","6889","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Family Case Time Standards","Add","6925","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Family Case Time Standards","Modify","6927","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Family Case Time Standards","Delete","6926","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Probate Case Time Standards","Add","6928","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Probate Case Time Standards","Modify","7701","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Manual Probate Case Time Standards","Delete","6929","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Automatic Appellate Case Time Standards","","8369","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Automatic Civil Case Time Standards","","6907","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Automatic Criminal Case Time Standards","","6883","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Automatic Family Case Time Standards","","6908","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Automatic Probate Case Time Standards","","6909","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Completion Date on Automatic Appellate CaseTime Standards","","8370","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Completion Date on Automatic Civil CaseTime Standards","","6913","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Completion Date on Automatic Criminal CaseTime Standards","","6885","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Completion Date on Automatic Family CaseTime Standards","","6914","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Completion Date on Automatic Probate CaseTime Standards","","6915","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Target Date on Automatic Appellate Case Time Standards","","8371","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Target Date on Automatic Civil Case Time Standards","","6910","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Target Date on Automatic Criminal Case Time Standards","","6884","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Target Date on Automatic Family Case Time Standards","","6911","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Modify Target Date on Automatic Probate Case Time Standards","","6912","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Probate Case Time Standards Data","View","6906","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Probate Case Time Track","Add","6920","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Probate Case Time Track","Modify","6921","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Time Standards Data","Probate Case Time Track","Delete","7813","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Cross Reference Number Types","","7983","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Extradition Types","","8461","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Groups","","235","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Locations","","6077","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Number Formats","","6944","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Number ID Pools","","6945","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Statuses","","6080","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrant Witness Types","","6953","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrant Codes","Maintain Warrants Types","","6083","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Add Multiple Cases to a Warrant","","6879","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Amend Warrant Bond Setting","","8391","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Civil Warrant Numbers","","6808","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Criminal Warrant Numbers","","6809","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Current Civil Warrant Party Names","","6314","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Current Criminal Warrant Party Names","","6337","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Current Family Warrant Party Names","","6361","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Current Pre-case Warrant Party Names","","6385","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Current Probate Warrant Party Names","","6409","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Family Warrant Numbers","","6810","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Change Probate Warrant Numbers","","6811","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrant Statuses","View","6317","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrant Statuses","Add","5006","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrant Statuses","Modify","5007","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrant Statuses","Delete","5008","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants","View","5000","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants","Add","5001","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants","Modify","5002","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants","Delete","5005","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants (issued)","Modify","5003","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants Witnesses","View","6955","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants Witnesses","Add","6954","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants Witnesses","Modify","6956","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Civil Warrants Witnesses","Delete","6957","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Create/Print Group Warrants","","6663","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrant Statuses","View","6340","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrant Statuses","Add","5015","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrant Statuses","Modify","5016","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrant Statuses","Delete","5017","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants","View","5009","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants","Add","5010","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants","Modify","5011","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants","Delete","5014","Not Granted"
"pd1aach","Pierce County District Court","CM - Ct Admin Configuration","","","Warrants Data","Criminal Warrants (issued)","Modify","5012","Not Granted"
